 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_007,12,,person,"Lortzing, Albert",Komponist:in,
UAKUG/NIM_007,12,,person,"Rott, Adolf",regisseur:in,
UAKUG/NIM_007,12,,person,"Klein, Peter",sänger:in,
UAKUG/NIM_007,12,,person,"Dönch, Carl",sänger:in,
UAKUG/NIM_007,12,,person,"Witte, Wolfgang",sänger:in,
UAKUG/NIM_007,12,,person,"Serafin, Harald",sänger:in,
UAKUG/NIM_007,12,,person,"Lorenz, Gerlinde",sänger:in,
UAKUG/NIM_007,12,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_007,12,,person,"Lobasa, Monique",sänger:in,
UAKUG/NIM_007,12,,person,"Bauer-Theussl, Franz",dirigent:in,
UAKUG/NIM_007,12,,person,"Bauer, Gerhard",verfasser:in,
UAKUG/NIM_007,12,,person,"Raimund, Ferdinand",erwähnt,
UAKUG/NIM_007,12,,person,"Nestroy, Johann Nepomuk",erwähnt,
UAKUG/NIM_007,12,,rolle,Graf von Eberbach,Aufführung,Graf von Eberbach
UAKUG/NIM_007,12,,rolle,Gräfin,Aufführung,
UAKUG/NIM_007,12,,rolle,Baron Kronthal,Aufführung,
UAKUG/NIM_007,12,,rolle,Baronin Freimann,Aufführung,
UAKUG/NIM_007,12,,rolle,Pancratius,Aufführung,
UAKUG/NIM_007,12,,rolle,Gretchen,Aufführung,
UAKUG/NIM_007,12,,werk,Der Wildschütz,premiere,Der Wildschütz oder Die Stimme der Natur
UAKUG/NIM_007,13,,Datum,1960,erwähnt,
UAKUG/NIM_007,13,,institution,Wiener Staatsoper,erwähnt,
UAKUG/NIM_007,13,,institution,Volksoper Wien,auffuehrungsort,
UAKUG/NIM_007,13,,ort,Wien,auffuehrungsort,
UAKUG/NIM_007,13,,person,"Lortzing, Albert",Komponist:in,
UAKUG/NIM_007,13,,person,"Rott, Adolf",regisseur:in,
UAKUG/NIM_007,13,,person,"Kautsky, Robert",bühnenbildner:in,
UAKUG/NIM_007,13,,person,"Urbancic, Elisabeth",bühnenbildner:in,
UAKUG/NIM_007,13,,person,"Bauer-Theussl, Franz",dirigent:in,
UAKUG/NIM_007,13,,person,"Serafin, Harald",sänger:in,
UAKUG/NIM_007,13,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_007,13,,person,"Witte, Wolfgang",sänger:in,
UAKUG/NIM_007,13,,person,"Lorenz, Gerlinde",sänger:in,
UAKUG/NIM_007,13,,person,"Klein, Peter",sänger:in,
UAKUG/NIM_007,13,,person,"Lobasa, Monique",sänger:in,
UAKUG/NIM_007,13,,person,"Dönch, Karl",sänger:in,
UAKUG/NIM_007,13,,person,"Löbl, Karl",verfasser:in,
UAKUG/NIM_007,13,,rolle,Graf von Eberbach,Aufführung,"wie kriegt man zusammen, dass Harald Serafin den Grafen spielt? Serafin ist in Zeile 272 als Person definiert mit Rolle Sänger definiert. Soweit, so gut, doch wir brauche auch die Verbindung, dass er die Opernrolle (Partie) des Grafen sang. "
UAKUG/NIM_007,13,,rolle,Gräfin,Aufführung,"und ist ""erwähnt"" eine aussagekräftige Rolle/Attribut für die Opernrolle, die rezensiert wird?"
UAKUG/NIM_007,13,,rolle,Baron Kronthal,Aufführung,
UAKUG/NIM_007,13,,rolle,Baronin Freimann,Aufführung,
UAKUG/NIM_007,13,,rolle,Pancratius,Aufführung,
UAKUG/NIM_007,13,,rolle,Gretchen,Aufführung,
UAKUG/NIM_007,13,,rolle,Baculus,Aufführung,
UAKUG/NIM_007,13,,werk,Der Wildschütz,premiere,
UAKUG/NIM_007,14,,Datum,1968-09-25,erscheinungsdatum,
UAKUG/NIM_007,14,,institution,Mozart-Sängerknaben,Aufführung,
UAKUG/NIM_007,14,,institution,Wiener Zeitung,herausgeber:in,
UAKUG/NIM_007,14,,person,"Lortzing, Albert",Komponist:in,G. A. Lortzing
UAKUG/NIM_007,14,,person,"Rott, Adolf",regisseur:in,
UAKUG/NIM_007,14,,person,"Kautsky, Robert",bühnenbildner:in,
UAKUG/NIM_007,14,,person,"Bauer-Theussl, Franz",dirigent:in,
UAKUG/NIM_007,14,,person,"Serafin, Harald",sänger:in,
UAKUG/NIM_007,14,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_007,14,,person,"Witte, Wolfgang",sänger:in,
UAKUG/NIM_007,14,,person,"Lorenz, Gerlinde",sänger:in,
UAKUG/NIM_007,14,,person,"Klein, Peter",sänger:in,
UAKUG/NIM_007,14,,person,"Lobasa, Monique",sänger:in,
UAKUG/NIM_007,14,,person,"Dönch, Carl",sänger:in,
UAKUG/NIM_007,14,,person,"Sobota, Elisabeth",sänger:in,
UAKUG/NIM_007,14,,person,"Schwarzbauer, Erich",chorleiter:in,
UAKUG/NIM_007,14,,rolle,Graf von Eberbach,Aufführung,
UAKUG/NIM_007,14,,rolle,Gräfin,Aufführung,
UAKUG/NIM_007,14,,rolle,Baron Kronthal,Aufführung,
UAKUG/NIM_007,14,,rolle,Baronin Freimann,Aufführung,
UAKUG/NIM_007,14,,rolle,Pancratius,Aufführung,
UAKUG/NIM_007,14,,rolle,Gretchen,Aufführung,
UAKUG/NIM_007,14,,rolle,Baculus,Aufführung,
UAKUG/NIM_007,14,,rolle,Kammermädchen Nanette,Aufführung,
UAKUG/NIM_007,14,,werk,Der Wildschütz,premiere,
UAKUG/NIM_007,15,,institution,Wiener Staatsoper,auffuehrungsort,
UAKUG/NIM_007,15,,institution,Volksoper Wien,auffuehrungsort,
UAKUG/NIM_007,15,,person,"Lortzing, Albert",Komponist:in,
UAKUG/NIM_007,15,,person,"Rott, Adolf",regisseur:in,
UAKUG/NIM_007,15,,person,"Kautsky, Robert",bühnenbildner:in,
UAKUG/NIM_007,15,,person,"Bauer-Theussl, Franz",dirigent:in,
UAKUG/NIM_007,15,,person,"Serafin, Harald",sänger:in,
UAKUG/NIM_007,15,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_007,15,,person,"Witte, Wolfgang",sänger:in,
UAKUG/NIM_007,15,,person,"Lorenz, Gerlinde",sänger:in,
UAKUG/NIM_007,15,,person,"Klein, Peter",sänger:in,
UAKUG/NIM_007,15,,person,"Lobasa, Monique",sänger:in,
UAKUG/NIM_007,15,,person,"Dönch, Karl",sänger:in,
UAKUG/NIM_007,15,,person,"Sobota, Elisabeth",sänger:in,
UAKUG/NIM_007,15,,person,"Weishappel, Rudolf",verfasser:in,
UAKUG/NIM_007,15,,person,Sophokles,erwähnt,
UAKUG/NIM_007,15,,rolle,Graf von Eberbach,Aufführung,
UAKUG/NIM_007,15,,rolle,Gräfin,Aufführung,
UAKUG/NIM_007,15,,rolle,Baron Kronthal,Aufführung,
UAKUG/NIM_007,15,,rolle,Baronin Freimann,Aufführung,
UAKUG/NIM_007,15,,rolle,Pancratius,Aufführung,
UAKUG/NIM_007,15,,rolle,Gretchen,Aufführung,
UAKUG/NIM_007,15,,rolle,Baculus,Aufführung,
UAKUG/NIM_007,15,,rolle,Kammermädchen Nanette,Aufführung,
UAKUG/NIM_007,15,,werk,Der Wildschütz,premiere,
UAKUG/NIM_007,16,,institution,Wiener Staatsoper,auffuehrungsort,
UAKUG/NIM_007,16,,institution,Volksoper Wien,auffuehrungsort,
UAKUG/NIM_007,16,,person,"Lortzing, Albert",Komponist:in,
UAKUG/NIM_007,16,,person,"Rott, Adolf",regisseur:in,
UAKUG/NIM_007,16,,person,"Kautsky, Robert",bühnenbildner:in,
UAKUG/NIM_007,16,,person,"Bauer-Theussl, Franz",dirigent:in,
UAKUG/NIM_007,16,,person,"Serafin, Harald",sänger:in,
UAKUG/NIM_007,16,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_007,16,,person,"Witte, Wolfgang",sänger:in,
UAKUG/NIM_007,16,,person,"Lorenz, Gerlinde",sänger:in,
UAKUG/NIM_007,16,,person,"Klein, Peter",sänger:in,
UAKUG/NIM_007,16,,person,"Lobasa, Monique",sänger:in,
UAKUG/NIM_007,16,,person,"Dönch, Carl",sänger:in,
UAKUG/NIM_007,16,,person,"Sobota, Elisabeth",sänger:in,
UAKUG/NIM_007,16,,person,"Weishappel, Rudolf",verfasser:in,
UAKUG/NIM_007,16,,person,Sophokles,Aufführung,
UAKUG/NIM_007,16,,rolle,Graf von Eberbach,Aufführung,
UAKUG/NIM_007,16,,rolle,Gräfin,Aufführung,
UAKUG/NIM_007,16,,rolle,Baron Kronthal,Aufführung,
UAKUG/NIM_007,16,,rolle,Baronin Freimann,Aufführung,
UAKUG/NIM_007,16,,rolle,Pancratius,Aufführung,
UAKUG/NIM_007,16,,rolle,Gretchen,Aufführung,
UAKUG/NIM_007,16,,rolle,Baculus,Aufführung,
UAKUG/NIM_007,16,,rolle,Kammermädchen Nanette,Aufführung,
UAKUG/NIM_007,16,,werk,Der Wildschütz,premiere,
UAKUG/NIM_007,17,,Datum,1968-09-23,premiere,erschlossen
UAKUG/NIM_007,17,,institution,Volksblatt,herausgeber:in,
UAKUG/NIM_007,17,,institution,Wiener Staatsoper,auffuehrungsort,
UAKUG/NIM_007,17,,institution,Volksoper Wien,auffuehrungsort,
UAKUG/NIM_007,17,,"ort, datum","Wien, 1968-09-25",erscheinungsdatum,
UAKUG/NIM_007,17,,person,"Lortzing, Albert",Komponist:in,
UAKUG/NIM_007,17,,person,"Wagner, Richard",Komponist:in,
UAKUG/NIM_007,17,,person,"Strauss, Richard",Komponist:in,
UAKUG/NIM_007,17,,person,"Nestroy, Johann Nepomuk",erwähnt,
UAKUG/NIM_007,17,,person,"Kautsky, Robert",bühnenbildner:in,
UAKUG/NIM_007,17,,person,"Dönch, Karl",sänger:in,
UAKUG/NIM_007,17,,person,"Kotzebue, August von",erwähnt,
UAKUG/NIM_007,17,,rolle,Baculus,Aufführung,
UAKUG/NIM_007,17,,rolle,Graf von Eberbach,erwähnt,
UAKUG/NIM_007,17,,rolle,Doktor,erwähnt,gemeint ist die Rolle des Doktors in Wozzeck
UAKUG/NIM_007,17,,rolle,Beckmesser,erwähnt,
UAKUG/NIM_007,17,,werk,Der Wildschütz,premiere,
UAKUG/NIM_007,17,,werk,La Traviata,erwähnt,
UAKUG/NIM_007,17,,werk,Wozzeck,erwähnt,
UAKUG/NIM_007,17,,werk,Die Meistersinger von Nürnberg,erwähnt,
UAKUG/NIM_007,18,,ensemble,Philharmoniaquartett,interpret:in,
UAKUG/NIM_007,18,,ereignis,Serenade,rahmenveranstaltung,Hugo-Wolf-Gedenkstätte
UAKUG/NIM_007,18,,person,"Wolf, Hugo",Komponist:in,
UAKUG/NIM_007,18,,person,"Schmidt, Franz",Komponist:in,
UAKUG/NIM_007,18,,person,"Hübner, Wilhelm",interpret:in,
UAKUG/NIM_007,18,,person,"Fürst, Paul",interpret:in,
UAKUG/NIM_007,18,,person,"Welt, Alfred",interpret:in,
UAKUG/NIM_007,18,,person,"Scheinwein, Robert",interpret:in,
UAKUG/NIM_007,18,,person,"Hübner-Langenbruck, Prof.",interpret:in,
UAKUG/NIM_007,18,,person,"Malaniuk, Ira",sänger:in,
UAKUG/NIM_007,18,,person,"Braun, Hans",sänger:in,
UAKUG/NIM_007,18,,"summe, währung","2, S",erwähnt,Schilling
UAKUG/NIM_007,18,,werk,"Führ mich, Kind, nach Bethlehem",Aufführung,"Braun, Hans"
UAKUG/NIM_007,18,,werk,"Ach, des Knaben Augen",Aufführung,Malaniuk 
UAKUG/NIM_007,18,,werk,"Nun wandre, Maria",Aufführung,Braun
UAKUG/NIM_007,18,,werk,Die ihr schwebet um diese Palmen,Aufführung,Malaniuk 
UAKUG/NIM_007,18,,werk,"Herr, was trägt der Boden hier",Aufführung,Braun
UAKUG/NIM_007,18,,werk,Mühvoll komm' ich und beladen,Aufführung,Malaniuk 
UAKUG/NIM_007,18,,werk,"Sagt, seid Ihr es, feiner Herr",Aufführung,Malaniuk 
UAKUG/NIM_007,18,,werk,Auf dem grünen Balkon mein Mädchen schaut,Aufführung,Braun
UAKUG/NIM_007,18,,werk,In dem Schatten meiner Locken,Aufführung,Malaniuk 
UAKUG/NIM_007,18,,werk,Wenn du zu den Blumen gehst,Aufführung,Braun
UAKUG/NIM_007,18,,werk,Bedeckt mich mit Blumen,Aufführung,Malaniuk 
UAKUG/NIM_007,18,,werk,"Alle gingen, Herz, zur Ruh",Aufführung,Braun
UAKUG/NIM_007,18,,werk,"Geh', Geliebter, geh' jetzt",Aufführung,Malaniuk 
UAKUG/NIM_007,18,,werk,"Quintett für Klavier und Schteichquartett, G-Dur",Aufführung,
UAKUG/NIM_007,18,,werk,Spanisches Liederbuch,erwähnt,
UAKUG/NIM_007,19,,institution,Konzertgesellschaft Zürich,erwähnt,
UAKUG/NIM_007,19,,ort,Zürich,erwähnt,
UAKUG/NIM_007,20,,institution,Deutsche Oper Berlin,empfänger:in,
UAKUG/NIM_007,20,,ort,Zürich,zielort,
UAKUG/NIM_007,20,,ort,Wien,absendeort,
UAKUG/NIM_007,20,,person,"Malaniuk, Ira",verfasser:in,
UAKUG/NIM_007,21,,institution,Deutsche Oper Berlin,empfänger:in,
UAKUG/NIM_007,21,,ort,Berlin,zielort,
UAKUG/NIM_007,21,,ort,Wien,absendeort,
UAKUG/NIM_007,21,,person,"Malaniuk, Ira",verfasser:in,
UAKUG/NIM_007,5_1,,"ausgaben, währung",36.000,erwähnt,10% an [Organi]
UAKUG/NIM_007,5_1,,"ausgaben, währung",18.000,erwähnt,5% an Taubman
UAKUG/NIM_007,5_1,,Datum,1957-[05-27?],erwähnt,
UAKUG/NIM_007,5_1,,"einnahmen, währung",90.000,erwähnt,2 x Walküre (90.000 pro Aufführung)
UAKUG/NIM_007,5_1,,"einnahmen, währung",90.000,erwähnt,2 x Götterdämmerung (90.000 pro Aufführung)
UAKUG/NIM_007,5_1,,ort,Paris,erwähnt,
UAKUG/NIM_007,5_1,,person,"Taubman, Martin Hugo",erwähnt,
UAKUG/NIM_007,5_1,,person,[Organi],erwähnt,unleserlich
UAKUG/NIM_007,5_1,,"summe, währung",180.000,erwähnt,Dépôt für Transfer
UAKUG/NIM_007,5_1,,werk,Walküre,erwähnt,
UAKUG/NIM_007,5_1,,werk,Götterdämmerung,erwähnt,
UAKUG/NIM_007,5_2,,"ausgaben, währung","2600, S",provision,Provision 10%
UAKUG/NIM_007,5_2,,Datum,1957-05-01,ausstellungsdatum,
UAKUG/NIM_007,5_2,,institution,Konzertdirektion,erwähnt,
UAKUG/NIM_007,5_2,,ort,Wien,entstehungsort,
UAKUG/NIM_007,5_2,,"ort, datum","Wien, 1957-01-04",gastspiel,
UAKUG/NIM_007,5_2,,"ort, datum","Wien, 1957-04-20",gastspiel,
UAKUG/NIM_007,5_2,,"ort, datum","Wien, 1957-04-25",gastspiel,
UAKUG/NIM_007,5_2,,"ort, datum","Wien, 1957-05-01",gastspiel,
UAKUG/NIM_007,5_2,,"ort, datum","Stuttgart, 1957-04-28",gastspiel,
UAKUG/NIM_007,5_2,,person,"Malaniuk, Ira",auftraggeber:in,
UAKUG/NIM_007,5_2,,person,"Altmann, Olga",unterzeichner:in,
UAKUG/NIM_007,5_3,,"ausgaben, währung","360, S",provision,Provision 10%
UAKUG/NIM_007,5_3,,Datum,1957-06-24,ausstellungsdatum,
UAKUG/NIM_007,5_3,,institution,Konzertdirektion,erwähnt,
UAKUG/NIM_007,5_3,,ort,Wien,entstehungsort,
UAKUG/NIM_007,5_3,,"ort, datum","Stuttgart, 1957-06-07",gastspiel,
UAKUG/NIM_007,5_3,,person,"Malaniuk, Ira",auftraggeber:in,
UAKUG/NIM_007,5_3,,person,"Altmann, Olga",unterzeichner:in,
UAKUG/NIM_007,5_4,,"ausgaben, währung","2500, S",provision,Provision 10%
UAKUG/NIM_007,5_4,,Datum,1957-06-30,ausstellungsdatum,
UAKUG/NIM_007,5_4,,institution,Konzertdirektion,erwähnt,
UAKUG/NIM_007,5_4,,ort,Wien,entstehungsort,
UAKUG/NIM_007,5_4,,"ort, datum","Wien, 1957-06-04",gastspiel,
UAKUG/NIM_007,5_4,,"ort, datum","Wien, 1957-06-12",gastspiel,
UAKUG/NIM_007,5_4,,"ort, datum","Wien, 1957-06-21",gastspiel,
UAKUG/NIM_007,5_4,,"ort, datum","Wien, 1957-06-23",gastspiel,
UAKUG/NIM_007,5_4,,"ort, datum","Wien, 1957-06-30",gastspiel,
UAKUG/NIM_007,5_4,,person,"Malaniuk, Ira",auftraggeber:in,
UAKUG/NIM_007,5_4,,person,"Altmann, Olga",unterzeichner:in,
UAKUG/NIM_007,5_5,,"ausgaben, währung","4000, S",provision,Provision 10%
UAKUG/NIM_007,5_5,,Datum,1957-10-31,ausstellungsdatum,
UAKUG/NIM_007,5_5,,institution,Wiener Staatsoper,erwähnt,
UAKUG/NIM_007,5_5,,institution,Konzertdirektion,erwähnt,
UAKUG/NIM_007,5_5,,ort,Wien,entstehungsort,
UAKUG/NIM_007,5_5,,"ort, datum","Wien, 1957-09",gastspiel,
UAKUG/NIM_007,5_5,,"ort, datum","Wien, 1957-10",gastspiel,
UAKUG/NIM_007,5_5,,person,"Malaniuk, Ira",auftraggeber:in,
UAKUG/NIM_007,5_5,,person,"Altmann, Olga",unterzeichner:in,
UAKUG/NIM_007,5_6,,"ausgaben, währung","510, S",provision,Provision 5%
UAKUG/NIM_007,5_6,,Datum,1957-12-05,ausstellungsdatum,
UAKUG/NIM_007,5_6,,institution,Konzertdirektion,erwähnt,
UAKUG/NIM_007,5_6,,ort,Wien,entstehungsort,
UAKUG/NIM_007,5_6,,ort,Berlin,erwähnt,
UAKUG/NIM_007,5_6,,"ort, datum","Berlin, 1957-11-10",gastspiel,
UAKUG/NIM_007,5_6,,"ort, datum","Berlin, 1957-11-11",gastspiel,
UAKUG/NIM_007,5_6,,person,"Malaniuk, Ira",auftraggeber:in,
UAKUG/NIM_007,5_6,,person,"Altmann, Olga",unterzeichner:in,
UAKUG/NIM_007,5_7,,"ausgaben, währung","5500, S",provision,Provision 10%
UAKUG/NIM_007,5_7,,Datum,1958-03-13,ausstellungsdatum,
UAKUG/NIM_007,5_7,,institution,Konzertdirektion,erwähnt,
UAKUG/NIM_007,5_7,,ort,Wien,entstehungsort,
UAKUG/NIM_007,5_7,,"ort, datum","Wien, 1957-11",gastspiel,
UAKUG/NIM_007,5_7,,"ort, datum","Wien, 1957-12",gastspiel,
UAKUG/NIM_007,5_7,,person,"Malaniuk, Ira",auftraggeber:in,
UAKUG/NIM_007,5_7,,person,"Altmann, Olga",unterzeichner:in,
UAKUG/NIM_007,5_8,,"ausgaben, währung","631,50, Fr.",erwähnt,von Baasch
UAKUG/NIM_007,5_8,,institution,Aktiengesellschaft Leu & Co.,erwähnt,
UAKUG/NIM_007,5_8,,"ort, datum","Zürich, 1957-05-15",entstehung,
UAKUG/NIM_007,5_8,,"ort, datum","Zürich, 1957-05-14",auftrag,
UAKUG/NIM_007,5_8,,person,"Baasch, Dr. med. Ernst",auftraggeber:in,
UAKUG/NIM_007,5_8,,person,"Taubman, Martin Hugo",empfänger:in,
UAKUG/NIM_11,1,,person,"Gruder-Guntram, ",verfasser:in,
UAKUG/NIM_11,1,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,1,,Datum,1956-08-16,ausstellungsdatum,
UAKUG/NIM_11,1,,Datum,1956-12-12,Aufführung,
UAKUG/NIM_11,1,,Datum,1956-12-14,Aufführung,
UAKUG/NIM_11,1,,Datum,1956-12-09,Probenbeginn,
UAKUG/NIM_11,1,,ort,Wien,absendeort,
UAKUG/NIM_11,1,,ort,Genf,Aufführung,
UAKUG/NIM_11,1,,ort,Wien,empfangsort,
UAKUG/NIM_11,1,,institution,Staatsoper Wien,empfangsort,
UAKUG/NIM_11,1,,werk,Così fan tutte,Aufführung,
UAKUG/NIM_11,1,,werk,Così fan tutte,probe,
UAKUG/NIM_11,2,,person,"Wagner, Wieland",verfasser:in,
UAKUG/NIM_11,2,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,2,,Datum,1955-03-22,Erstelldatum,
UAKUG/NIM_11,2,,Datum,1956-04-08,Aufführung,
UAKUG/NIM_11,2,,Datum,1956-04-10,Aufführung,
UAKUG/NIM_11,2,,Datum,1956-04-13,Aufführung,
UAKUG/NIM_11,2,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,2,,ort,Paris,auffuehrungsort,
UAKUG/NIM_11,2,,institution,Bayreuther Festspiele,gastspiel,
UAKUG/NIM_11,2,,institution,Opéra national de Paris,gastspiel,
UAKUG/NIM_11,2,,ensemble,Bayreuther Ensemble,gastspiel,
UAKUG/NIM_11,2,,werk,Tristan und Isolde,gastspiel,
UAKUG/NIM_11,3,,person,"Klebe, Carl-Heinz",verfasser:in,
UAKUG/NIM_11,3,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,3,,Datum,1954-06-16,Erstelldatum,
UAKUG/NIM_11,3,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,3,,ort,München,empfangsort,
UAKUG/NIM_11,3,,ort,Brüssel,auffuehrungsort,
UAKUG/NIM_11,3,,institution,Bayreuther Festspiele,arbeitgeber:in,
UAKUG/NIM_11,3,,werk,Tristan und Isolde,gastspiel,
UAKUG/NIM_11,4,,person,"Barth, Herbert",verfasser:in,
UAKUG/NIM_11,4,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,4,,person,"Piel, Emma",erwähnt,
UAKUG/NIM_11,4,,Datum,1954-11-02,Erstelldatum,
UAKUG/NIM_11,4,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,4,,ort,Brüssel,erwähnt,
UAKUG/NIM_11,4,,institution,Bayreuther Festspiele,gastspiel,
UAKUG/NIM_11,5,,person,"Wagner, Wieland",verfasser:in,
UAKUG/NIM_11,5,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,5,,person,"Keilberth, Joseph",dirigent:in,
UAKUG/NIM_11,5,,person,"Jochum, Eugen",dirigent:in,
UAKUG/NIM_11,5,,Datum,1954-05-03,Erstelldatum,
UAKUG/NIM_11,5,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,5,,ort,Brüssel,gastspiel,
UAKUG/NIM_11,5,,ort,Barcelona,gastspiel,
UAKUG/NIM_11,5,,institution,Bayreuther Festspiele,gastspiel,
UAKUG/NIM_11,5,,werk,Tristan und Isolde,gastspiel,
UAKUG/NIM_11,5,,rolle,Brangäne,gastspiel,
UAKUG/NIM_11,5,,"summe, währung",1200,abendgage,und freie Bahnfahrt 2. Klasse Schlafwagen für Brüssel
UAKUG/NIM_11,5,,"summe, währung",1200,abendgage,und freie Flugreise München-Barcelona-München
UAKUG/NIM_11,5,,ensemble,Bayreuther Ensemble,gastspiel,
UAKUG/NIM_11,6,,Datum,1954-05-03,Erstelldatum,
UAKUG/NIM_11,6,,Datum,1954-11-28,probe,
UAKUG/NIM_11,6,,Datum,1954-11-29,probe,
UAKUG/NIM_11,6,,Datum,1954-11-30,probe,
UAKUG/NIM_11,6,,Datum,1954-12-01,Aufführung,
UAKUG/NIM_11,6,,Datum,1954-12-03,Aufführung,
UAKUG/NIM_11,6,,Datum,1954-12-05,Aufführung,
UAKUG/NIM_11,6,,Datum,1955-04-20,probe,
UAKUG/NIM_11,6,,Datum,1955-04-21,probe,
UAKUG/NIM_11,6,,Datum,1955-04-22,Aufführung,
UAKUG/NIM_11,6,,Datum,1955-04-23,Aufführung,
UAKUG/NIM_11,6,,Datum,1955-04-24,Aufführung,
UAKUG/NIM_11,6,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,6,,ort,Brüssel,gastspiel,
UAKUG/NIM_11,6,,ort,Barcelona,gastspiel,
UAKUG/NIM_11,6,,institution,Bayreuther Festspiele,gastspiel,
UAKUG/NIM_11,6,,werk,Tristan und Isolde,gastspiel,
UAKUG/NIM_11,7,,person,"Barth, Herbert",verfasser:in,
UAKUG/NIM_11,7,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,7,,Datum,1055-08-24,Erstelldatum,
UAKUG/NIM_11,7,,Datum,1952/1953,Spielzeit,
UAKUG/NIM_11,7,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,7,,"ausgaben, währung","15,00 DM",interpret:in,
UAKUG/NIM_11,8,,person,"Malnaiuk, Ira",adressat:in,
UAKUG/NIM_11,8,,person,"Wagner, Wieland",erwähnt,
UAKUG/NIM_11,8,,person,"Wagner, Wolfgang",erwähnt,
UAKUG/NIM_11,8,,person,"Baasch, Dr. med. Ernst",erwähnt,
UAKUG/NIM_11,8,,Datum,1954-11-27,Erstelldatum,
UAKUG/NIM_11,8,,Datum,1953,Lohnbestätigung,
UAKUG/NIM_11,8,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,8,,ort,München,empfangsort,
UAKUG/NIM_11,8,,institution,Bayreuther Festspiele,verfasser:in,
UAKUG/NIM_11,8,,institution,Bayerisches Staatstheater,erwähnt,
UAKUG/NIM_11,8,,institution,Finanzamt,erwähnt,
UAKUG/NIM_11,8,,rolle,Brangäne,erwähnt,
UAKUG/NIM_11,9,,person,"Klebe, Carl-Heinz",verfasser:in,
UAKUG/NIM_11,9,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,9,,person,"Baasch, Dr. med. Ernst",erwähnt,
UAKUG/NIM_11,9,,person,"Pfeiffer, Anton",erwähnt,
UAKUG/NIM_11,9,,Datum,1954-11-06,Erstelldatum,
UAKUG/NIM_11,9,,ort,Bayreuth,absendeort,
UAKUG/NIM_11,9,,ort,Brüssel,erwähnt,
UAKUG/NIM_11,9,,institution,Bayreuther Festspiele,gastspiel,
UAKUG/NIM_11,9,,institution,Grand Hotel in Brüssel,erwähnt,
UAKUG/NIM_11,9,,institution,Theatre Royal de la Monnaie,erwähnt,
UAKUG/NIM_11,9,,"summe, währung","200,00 Belgische Francs",erwähnt,
UAKUG/NIM_11,10,,person,"Maklaniuk, Ira",verfasser:in,
UAKUG/NIM_11,10,,person,"Klebe, Carl-Heinz",adressat:in,
UAKUG/NIM_11,10,,person,"Baasch, Dr. med. Ernst",erwähnt,
UAKUG/NIM_11,10,,Datum,1954-11-18,Erstelldatum,
UAKUG/NIM_11,10,,Datum,1954-11-06,erwähnt,
UAKUG/NIM_11,10,,ort,München,absendeort,
UAKUG/NIM_11,10,,ort,Brüssel,erwähnt,
UAKUG/NIM_11,21,,person,"Malaniuk, Ira",verfasser:in,
UAKUG/NIM_11,21,,person,"Wagner, Wieland",adressat:in,
UAKUG/NIM_11,21,,person,"Taubman, Martin Hugo",erwähnt,
UAKUG/NIM_11,21,,Datum,1954-05-14,Erstelldatum,
UAKUG/NIM_11,21,,Datum,1954-05-03,erwähnt,
UAKUG/NIM_11,21,,ort,Mailand,absendeort,
UAKUG/NIM_11,21,,werk,Tristan und Isolde,erwähnt,
UAKUG/NIM_11,11,,person,"Malaniuk, Ira",empfänger:in,
UAKUG/NIM_11,11,,person,"Klebe, Carl-Heinz",verfasser:in,
UAKUG/NIM_11,11,,person,"Furtwängler, Wilhelm",dirigent:in,
UAKUG/NIM_11,11,,person,"Beethoven, Ludwig van",Komponist:in,
UAKUG/NIM_11,11,,"ort, datum","Bayreuth, 1954-06-30",entstehung,
UAKUG/NIM_11,11,,"ort, datum","Bayreuth, 1954-08-07",probe,"Das Jahr steht nicht in der Korrespondenz, stimmt aber halbwegs mit der Tätigkeitsliste überein, daher habe ich angenommen, dass es sich um 1954 handelt."
UAKUG/NIM_11,11,,"ort, datum","Bayreuth, 1954-08-08",probe,
UAKUG/NIM_11,11,,"ort, datum","Bayreuth, 1954-08-09",Generalprobe,
UAKUG/NIM_11,11,,"ort, datum","Bayreuth, 1954-08-09",auftritt,
UAKUG/NIM_11,11,,institution,Bayreuther Festspiele,auffuehrungsort,
